n = 71273, term = 13, ratio = 1.015795, overshoot = 1.018097e+32296
n = 71286, term = 13, ratio = 1.050321, overshoot = 1.700514e+32302
n = 71298, term = 12, ratio = 1.021282, overshoot = 1.885313e+32307
n = 71311, term = 13, ratio = 1.034760, overshoot = 3.228856e+32313
n = 71323, term = 12, ratio = 1.000997, overshoot = 2.428233e+32317
n = 71336, term = 13, ratio = 1.042631, overshoot = 5.442666e+32324
n = 71348, term = 12, ratio = 1.013228, overshoot = 4.427122e+32329
n = 71361, term = 13, ratio = 1.029809, overshoot = 1.046097e+32336
n = 71374, term = 13, ratio = 1.031993, overshoot = 1.177283e+32342
n = 71386, term = 12, ratio = 1.000906, overshoot = 8.740738e+32345
n = 71399, term = 13, ratio = 1.037659, overshoot = 1.904613e+32353
n = 71412, term = 13, ratio = 1.042009, overshoot = 2.227779e+32359
n = 71424, term = 12, ratio = 1.010510, overshoot = 1.461115e+32364
n = 71437, term = 13, ratio = 1.054681, overshoot = 3.985444e+32370
n = 71449, term = 12, ratio = 1.025839, overshoot = 4.936962e+32375
n = 71462, term = 13, ratio = 1.023463, overshoot = 4.700757e+32381
n = 71475, term = 13, ratio = 1.033676, overshoot = 7.074589e+32387
n = 71487, term = 12, ratio = 1.003355, overshoot = 1.847450e+32392
n = 71500, term = 13, ratio = 1.045241, overshoot = 1.306257e+32399
n = 71512, term = 12, ratio = 1.016500, overshoot = 1.248857e+32404
n = 71525, term = 13, ratio = 1.028962, overshoot = 2.298607e+32410
n = 71538, term = 13, ratio = 1.035491, overshoot = 2.953571e+32416
n = 71550, term = 12, ratio = 1.005918, overshoot = 1.291138e+32421
n = 71563, term = 13, ratio = 1.042115, overshoot = 4.817006e+32427
n = 71575, term = 12, ratio = 1.008154, overshoot = 2.444940e+32432
n = 71588, term = 13, ratio = 1.020602, overshoot = 6.477225e+32438
n = 71601, term = 13, ratio = 1.062424, overshoot = 1.028976e+32445
n = 71613, term = 12, ratio = 1.034095, overshoot = 1.473293e+32450
n = 71626, term = 13, ratio = 1.044130, overshoot = 1.999506e+32456
n = 71638, term = 12, ratio = 1.013317, overshoot = 1.581728e+32461
n = 71651, term = 13, ratio = 1.021326, overshoot = 2.656089e+32467
n = 71664, term = 13, ratio = 1.057904, overshoot = 3.781036e+32473
n = 71676, term = 12, ratio = 1.018438, overshoot = 3.156103e+32478
n = 71689, term = 13, ratio = 1.031873, overshoot = 5.720929e+32484
n = 71701, term = 12, ratio = 1.001735, overshoot = 8.164372e+32488
n = 71714, term = 13, ratio = 1.009256, overshoot = 4.566648e+32495
n = 71727, term = 13, ratio = 1.041568, overshoot = 1.075256e+32502
n = 71739, term = 12, ratio = 1.011311, overshoot = 7.670032e+32506
n = 71752, term = 13, ratio = 1.024334, overshoot = 1.730209e+32513
n = 71765, term = 13, ratio = 1.065717, overshoot = 2.449856e+32519
n = 71777, term = 12, ratio = 1.033570, overshoot = 3.280608e+32524
n = 71789, term = 12, ratio = 1.002894, overshoot = 7.413857e+32528
n = 71802, term = 13, ratio = 1.019072, overshoot = 5.123260e+32535
n = 71815, term = 13, ratio = 1.027021, overshoot = 7.611131e+32541
n = 71828, term = 13, ratio = 1.057625, overshoot = 8.509878e+32547
n = 71840, term = 12, ratio = 1.027491, overshoot = 1.064259e+32553
n = 71853, term = 13, ratio = 1.040750, overshoot = 1.654182e+32559
n = 71865, term = 12, ratio = 1.011708, overshoot = 1.245853e+32564
n = 71878, term = 13, ratio = 1.047443, overshoot = 2.646876e+32570
n = 71890, term = 12, ratio = 1.016582, overshoot = 2.425140e+32575
n = 71903, term = 13, ratio = 1.033409, overshoot = 5.123437e+32581
n = 71915, term = 12, ratio = 1.004060, overshoot = 1.632313e+32586
n = 71929, term = 14, ratio = 1.067290, overshoot = 5.673137e+32593
n = 71941, term = 12, ratio = 1.036662, overshoot = 8.102633e+32598
n = 71953, term = 12, ratio = 1.006601, overshoot = 3.824172e+32603
n = 71966, term = 13, ratio = 1.022521, overshoot = 1.368171e+32610
n = 71979, term = 13, ratio = 1.030278, overshoot = 1.928758e+32616
n = 71992, term = 13, ratio = 1.062160, overshoot = 2.076018e+32622
n = 72004, term = 12, ratio = 1.032726, overshoot = 2.865162e+32627
n = 72016, term = 12, ratio = 1.003152, overshoot = 7.234613e+32631
n = 72029, term = 13, ratio = 1.016883, overshoot = 4.062908e+32638
n = 72042, term = 13, ratio = 1.054834, overshoot = 6.918665e+32644
n = 72054, term = 12, ratio = 1.024904, overshoot = 8.237327e+32649
n = 72067, term = 13, ratio = 1.040790, overshoot = 1.414684e+32656
n = 72079, term = 12, ratio = 1.005085, overshoot = 4.623120e+32660
n = 72092, term = 13, ratio = 1.011691, overshoot = 1.114573e+32667
n = 72105, term = 13, ratio = 1.047880, overshoot = 2.393192e+32673
n = 72117, term = 12, ratio = 1.018936, overshoot = 2.481153e+32678
n = 72130, term = 13, ratio = 1.023610, overshoot = 3.243785e+32684
n = 72143, term = 13, ratio = 1.065815, overshoot = 4.740840e+32690
n = 72155, term = 12, ratio = 1.036771, overshoot = 6.943525e+32695
n = 72167, term = 12, ratio = 1.007453, overshoot = 3.689182e+32700
n = 72180, term = 13, ratio = 1.005086, overshoot = 2.639879e+32706
n = 72193, term = 13, ratio = 1.015532, overshoot = 8.453732e+32712
n = 72206, term = 13, ratio = 1.056165, overshoot = 1.602660e+32719
n = 72218, term = 12, ratio = 1.027373, overshoot = 2.047553e+32724
n = 72231, term = 13, ratio = 1.043352, overshoot = 3.400393e+32730
n = 72243, term = 12, ratio = 1.010827, overshoot = 2.226126e+32735
n = 72256, term = 13, ratio = 1.017491, overshoot = 3.771229e+32741
n = 72269, term = 13, ratio = 1.052801, overshoot = 5.968615e+32747
n = 72281, term = 12, ratio = 1.024261, overshoot = 7.189188e+32752
n = 72294, term = 13, ratio = 1.033151, overshoot = 1.030058e+32759
n = 72306, term = 12, ratio = 1.002363, overshoot = 1.924938e+32763
n = 72319, term = 13, ratio = 1.044971, overshoot = 1.920478e+32770
n = 72331, term = 12, ratio = 1.016120, overshoot = 1.804610e+32775
n = 72344, term = 13, ratio = 1.026346, overshoot = 3.092616e+32781
n = 72357, term = 13, ratio = 1.033023, overshoot = 4.064730e+32787
n = 72369, term = 12, ratio = 1.003125, overshoot = 1.008399e+32792
n = 72382, term = 13, ratio = 1.029248, overshoot = 4.947880e+32798
n = 72395, term = 13, ratio = 1.042298, overshoot = 7.503281e+32804
n = 72407, term = 12, ratio = 1.012316, overshoot = 5.727138e+32809
n = 72420, term = 13, ratio = 1.057123, overshoot = 1.392665e+32816
n = 72433, term = 13, ratio = 1.054817, overshoot = 1.401380e+32822
n = 72445, term = 12, ratio = 1.023201, overshoot = 1.554815e+32827
n = 72458, term = 13, ratio = 1.035344, overshoot = 2.483643e+32833
n = 72470, term = 12, ratio = 1.005828, overshoot = 1.073558e+32838
n = 72483, term = 13, ratio = 1.048056, overshoot = 4.641277e+32844
n = 72495, term = 12, ratio = 1.015344, overshoot = 3.884656e+32849
n = 72508, term = 13, ratio = 1.030403, overshoot = 8.071251e+32855
n = 72520, term = 12, ratio = 1.000635, overshoot = 4.421292e+32859
n = 72533, term = 13, ratio = 1.008757, overshoot = 6.390137e+32866
n = 72546, term = 13, ratio = 1.039954, overshoot = 1.528603e+32873
n = 72558, term = 12, ratio = 1.009270, overshoot = 9.296980e+32877
n = 72571, term = 13, ratio = 1.022790, overshoot = 2.396772e+32884
n = 72584, term = 13, ratio = 1.065049, overshoot = 3.586660e+32890
n = 72596, term = 12, ratio = 1.029628, overshoot = 4.282456e+32895
n = 72609, term = 13, ratio = 1.044928, overshoot = 6.809293e+32901
n = 72621, term = 12, ratio = 1.015346, overshoot = 6.097149e+32906
n = 72634, term = 13, ratio = 1.023943, overshoot = 9.974948e+32912
n = 72647, term = 13, ratio = 1.049872, overshoot = 1.089307e+32919
n = 72659, term = 12, ratio = 1.018676, overshoot = 1.069322e+32924
n = 72672, term = 13, ratio = 1.033695, overshoot = 2.023052e+32930
n = 72684, term = 12, ratio = 1.004278, overshoot = 6.732722e+32934
n = 72697, term = 13, ratio = 1.012182, overshoot = 2.010499e+32941
n = 72710, term = 13, ratio = 1.044662, overshoot = 3.864381e+32947
n = 72722, term = 12, ratio = 1.014680, overshoot = 3.329770e+32952
n = 72735, term = 13, ratio = 1.027801, overshoot = 6.612286e+32958
n = 72748, term = 13, ratio = 1.065047, overshoot = 8.111173e+32964
n = 72760, term = 12, ratio = 1.035252, overshoot = 1.152337e+32970
n = 72772, term = 12, ratio = 1.005474, overshoot = 4.691127e+32974
n = 72785, term = 13, ratio = 1.022062, overshoot = 1.982365e+32981
n = 72798, term = 13, ratio = 1.024166, overshoot = 2.276876e+32987
n = 72811, term = 13, ratio = 1.058813, overshoot = 2.905200e+32993
n = 72823, term = 12, ratio = 1.029727, overshoot = 3.849395e+32998
n = 72835, term = 12, ratio = 1.000296, overshoot = 1.004463e+33002
n = 72848, term = 13, ratio = 1.005109, overshoot = 1.818681e+33009
n = 72861, term = 13, ratio = 1.048154, overshoot = 8.986434e+33015
n = 72873, term = 12, ratio = 1.018590, overshoot = 9.094438e+33020
n = 72886, term = 13, ratio = 1.036002, overshoot = 1.846790e+33027
n = 72899, term = 13, ratio = 1.029217, overshoot = 1.571531e+33033
n = 72912, term = 13, ratio = 1.067532, overshoot = 1.904455e+33039
n = 72924, term = 12, ratio = 1.038423, overshoot = 2.840471e+33044
n = 72936, term = 12, ratio = 1.009101, overshoot = 1.763639e+33049
n = 72949, term = 13, ratio = 1.025390, overshoot = 5.159527e+33055
n = 72962, term = 13, ratio = 1.029638, overshoot = 6.315359e+33061
n = 72975, term = 13, ratio = 1.063673, overshoot = 7.113290e+33067
n = 72987, term = 12, ratio = 1.035038, overshoot = 1.026111e+33073
n = 72999, term = 12, ratio = 1.005968, overshoot = 4.581487e+33077
n = 73012, term = 13, ratio = 1.015029, overshoot = 1.209800e+33084
n = 73025, term = 13, ratio = 1.056073, overshoot = 2.366545e+33090
n = 73037, term = 12, ratio = 1.027078, overshoot = 2.995802e+33095
n = 73050, term = 13, ratio = 1.036874, overshoot = 4.277796e+33101
n = 73062, term = 12, ratio = 1.005617, overshoot = 1.708180e+33106
n = 73075, term = 13, ratio = 1.013523, overshoot = 4.312485e+33112
n = 73088, term = 13, ratio = 1.050264, overshoot = 8.403766e+33118
n = 73100, term = 12, ratio = 1.010382, overshoot = 4.550246e+33123
n = 73113, term = 13, ratio = 1.023842, overshoot = 1.095700e+33130
n = 73126, term = 13, ratio = 1.067514, overshoot = 1.626731e+33136
n = 73138, term = 12, ratio = 1.039126, overshoot = 2.471311e+33141
n = 73151, term = 13, ratio = 1.036829, overshoot = 2.439260e+33147
n = 73163, term = 12, ratio = 1.004651, overshoot = 8.075705e+33151
n = 73176, term = 13, ratio = 1.017058, overshoot = 3.105576e+33158
n = 73189, term = 13, ratio = 1.058390, overshoot = 5.573307e+33164
n = 73201, term = 12, ratio = 1.030060, overshoot = 7.521376e+33169
n = 73214, term = 13, ratio = 1.042363, overshoot = 1.111461e+33176
n = 73226, term = 12, ratio = 1.012105, overshoot = 8.325409e+33180
n = 73239, term = 13, ratio = 1.019653, overshoot = 1.417382e+33187
n = 73252, term = 13, ratio = 1.055355, overshoot = 2.093053e+33193
n = 73264, term = 12, ratio = 1.021868, overshoot = 2.167555e+33198
n = 73277, term = 13, ratio = 1.034146, overshoot = 3.548995e+33204
n = 73289, term = 12, ratio = 1.004396, overshoot = 1.197598e+33209
n = 73302, term = 13, ratio = 1.047456, overshoot = 6.778966e+33215
n = 73314, term = 12, ratio = 1.011373, overshoot = 4.258811e+33220
n = 73327, term = 13, ratio = 1.026965, overshoot = 1.058787e+33227
n = 73340, term = 13, ratio = 1.034862, overshoot = 1.435386e+33233
n = 73352, term = 12, ratio = 1.005592, overshoot = 6.036057e+33237
n = 73365, term = 13, ratio = 1.032011, overshoot = 1.811433e+33244
n = 73377, term = 12, ratio = 1.000231, overshoot = 3.423408e+33247
n = 73390, term = 13, ratio = 1.015535, overshoot = 2.416433e+33255
n = 73403, term = 13, ratio = 1.022949, overshoot = 3.743064e+33261
n = 73416, term = 13, ratio = 1.054812, overshoot = 4.687115e+33267
n = 73428, term = 12, ratio = 1.024970, overshoot = 5.597452e+33272
n = 73441, term = 13, ratio = 1.037809, overshoot = 8.887307e+33278
n = 73453, term = 12, ratio = 1.008741, overshoot = 5.386360e+33283
n = 73466, term = 13, ratio = 1.046911, overshoot = 1.515509e+33290
n = 73478, term = 12, ratio = 1.016655, overshoot = 1.410485e+33295
n = 73491, term = 13, ratio = 1.032606, overshoot = 2.895486e+33301
n = 73503, term = 12, ratio = 1.003360, overshoot = 7.822206e+33305
n = 73516, term = 13, ratio = 1.005552, overshoot = 1.355232e+33312
n = 73529, term = 13, ratio = 1.040897, overshoot = 5.233848e+33318
n = 73541, term = 12, ratio = 1.011285, overshoot = 3.785943e+33323
n = 73554, term = 13, ratio = 1.025322, overshoot = 8.907905e+33329
n = 73567, term = 13, ratio = 1.060561, overshoot = 1.116946e+33336
n = 73579, term = 12, ratio = 1.030121, overshoot = 1.456272e+33341
n = 73591, term = 12, ratio = 1.000009, overshoot = 1.181935e+33343
n = 73604, term = 13, ratio = 1.017762, overshoot = 2.360554e+33352
n = 73617, term = 13, ratio = 1.010858, overshoot = 1.513103e+33358
n = 73630, term = 13, ratio = 1.049906, overshoot = 3.646200e+33364
n = 73642, term = 12, ratio = 1.020253, overshoot = 3.879026e+33369
n = 73655, term = 13, ratio = 1.035950, overshoot = 7.219844e+33375
n = 73667, term = 12, ratio = 1.006986, overshoot = 3.677725e+33380
n = 73680, term = 13, ratio = 1.011319, overshoot = 6.248292e+33386
n = 73693, term = 13, ratio = 1.046000, overshoot = 1.331361e+33393
n = 73705, term = 12, ratio = 1.016827, overshoot = 1.276723e+33398
n = 73718, term = 13, ratio = 1.025497, overshoot = 2.028488e+33404
n = 73731, term = 13, ratio = 1.065899, overshoot = 2.748712e+33410
n = 73743, term = 12, ratio = 1.037062, overshoot = 4.052441e+33415
n = 73755, term = 12, ratio = 1.007856, overshoot = 2.251918e+33420
n = 73768, term = 13, ratio = 1.018069, overshoot = 5.430797e+33426
n = 73781, term = 13, ratio = 1.024722, overshoot = 7.791220e+33432
n = 73794, term = 13, ratio = 1.060522, overshoot = 1.000030e+33439
n = 73806, term = 12, ratio = 1.032020, overshoot = 1.386964e+33444
n = 73819, term = 13, ratio = 1.036676, overshoot = 1.665793e+33450
n = 73831, term = 12, ratio = 1.005180, overshoot = 6.167514e+33454
n = 73844, term = 13, ratio = 1.049719, overshoot = 3.103644e+33461
n = 73856, term = 12, ratio = 1.020813, overshoot = 3.405886e+33466
n = 73869, term = 13, ratio = 1.018494, overshoot = 3.173281e+33472
n = 73882, term = 13, ratio = 1.028811, overshoot = 5.183790e+33478
n = 73895, term = 13, ratio = 1.068904, overshoot = 6.499861e+33484
n = 73907, term = 12, ratio = 1.040507, overshoot = 1.001688e+33490
n = 73919, term = 12, ratio = 1.011649, overshoot = 7.551160e+33494
n = 73932, term = 13, ratio = 1.024194, overshoot = 1.644531e+33501
n = 73945, term = 13, ratio = 1.030771, overshoot = 2.193225e+33507
n = 73957, term = 12, ratio = 1.001068, overshoot = 1.994880e+33511
n = 73970, term = 13, ratio = 1.037452, overshoot = 3.668805e+33518
n = 73982, term = 12, ratio = 1.003335, overshoot = 8.564055e+33522
n = 73995, term = 13, ratio = 1.015850, overshoot = 4.267982e+33529
n = 74008, term = 13, ratio = 1.057881, overshoot = 8.171329e+33535
n = 74020, term = 12, ratio = 1.029419, overshoot = 1.088737e+33541
n = 74033, term = 13, ratio = 1.039505, overshoot = 1.533007e+33547
n = 74045, term = 12, ratio = 1.008545, overshoot = 8.692111e+33551
n = 74058, term = 13, ratio = 1.016594, overshoot = 1.770024e+33558
n = 74071, term = 13, ratio = 1.042361, overshoot = 2.369021e+33564
n = 74083, term = 12, ratio = 1.010688, overshoot = 1.566961e+33569
n = 74096, term = 13, ratio = 1.025652, overshoot = 3.943357e+33575
n = 74109, term = 13, ratio = 1.069850, overshoot = 5.629699e+33581
n = 74121, term = 12, ratio = 1.003714, overshoot = 1.569530e+33586
n = 74134, term = 13, ratio = 1.036380, overshoot = 8.059610e+33592
n = 74146, term = 12, ratio = 1.006065, overshoot = 3.522050e+33597
n = 74159, term = 13, ratio = 1.019234, overshoot = 1.171275e+33604
n = 74172, term = 13, ratio = 1.060889, overshoot = 1.944030e+33610
n = 74184, term = 12, ratio = 1.028613, overshoot = 2.394812e+33615
n = 74197, term = 13, ratio = 1.043465, overshoot = 3.814601e+33621
n = 74209, term = 12, ratio = 1.014095, overshoot = 3.242686e+33626
n = 74222, term = 13, ratio = 1.022103, overshoot = 5.331972e+33632
n = 74235, term = 13, ratio = 1.052875, overshoot = 6.687552e+33638
n = 74247, term = 12, ratio = 1.022600, overshoot = 7.493072e+33643
n = 74260, term = 13, ratio = 1.035934, overshoot = 1.249282e+33650
n = 74272, term = 12, ratio = 1.006752, overshoot = 6.153310e+33654
n = 74285, term = 13, ratio = 1.042671, overshoot = 2.038908e+33661
n = 74297, term = 12, ratio = 1.011658, overshoot = 1.460309e+33666
n = 74310, term = 13, ratio = 1.028572, overshoot = 3.752668e+33672
n = 74323, term = 13, ratio = 1.037049, overshoot = 5.102422e+33678
n = 74336, term = 13, ratio = 1.062624, overshoot = 4.521849e+33684
n = 74348, term = 12, ratio = 1.031842, overshoot = 6.027195e+33689
n = 74360, term = 12, ratio = 1.001629, overshoot = 8.084258e+33693
n = 74373, term = 13, ratio = 1.017628, overshoot = 9.171715e+33700
n = 74386, term = 13, ratio = 1.021647, overshoot = 1.181028e+33707
n = 74399, term = 13, ratio = 1.055774, overshoot = 1.595346e+33713
n = 74411, term = 12, ratio = 1.026762, overshoot = 2.006731e+33718
n = 74424, term = 13, ratio = 1.040047, overshoot = 3.148693e+33724
n = 74436, term = 12, ratio = 1.006375, overshoot = 1.314002e+33729
n = 74449, term = 13, ratio = 1.047700, overshoot = 5.154524e+33735
n = 74461, term = 12, ratio = 1.018384, overshoot = 5.207669e+33740
n = 74474, term = 13, ratio = 1.034814, overshoot = 1.034116e+33747
n = 74487, term = 13, ratio = 1.036932, overshoot = 1.150307e+33753
n = 74499, term = 12, ratio = 1.005954, overshoot = 4.861624e+33757
n = 74512, term = 13, ratio = 1.042474, overshoot = 1.818229e+33764
n = 74524, term = 12, ratio = 1.013448, overshoot = 1.509098e+33769
n = 74537, term = 13, ratio = 1.018213, overshoot = 2.143071e+33775
n = 74550, term = 13, ratio = 1.060702, overshoot = 3.744851e+33781
n = 74562, term = 12, ratio = 1.031536, overshoot = 5.100054e+33786
n = 74574, term = 12, ratio = 1.002088, overshoot = 8.852023e+33790
n = 74588, term = 14, ratio = 1.042033, overshoot = 7.474248e+33798
n = 74600, term = 12, ratio = 1.010257, overshoot = 4.781302e+33803
n = 74613, term = 13, ratio = 1.051124, overshoot = 1.249416e+33810
n = 74625, term = 12, ratio = 1.022191, overshoot = 1.421657e+33815
n = 74638, term = 13, ratio = 1.038266, overshoot = 2.570616e+33821
n = 74650, term = 12, ratio = 1.005576, overshoot = 9.819197e+33825
n = 74663, term = 13, ratio = 1.012283, overshoot = 2.268125e+33832
n = 74676, term = 13, ratio = 1.047786, overshoot = 4.626250e+33838
n = 74688, term = 12, ratio = 1.019098, overshoot = 4.846858e+33843
n = 74701, term = 13, ratio = 1.028038, overshoot = 7.461255e+33849
n = 74714, term = 13, ratio = 1.068537, overshoot = 9.562473e+33855
n = 74726, term = 12, ratio = 1.039923, overshoot = 1.460179e+33861
n = 74738, term = 12, ratio = 1.003248, overshoot = 3.114358e+33865
n = 74751, term = 13, ratio = 1.018740, overshoot = 1.884089e+33872
n = 74764, term = 13, ratio = 1.026540, overshoot = 2.797800e+33878
n = 74777, term = 13, ratio = 1.062793, overshoot = 3.470574e+33884
n = 74789, term = 12, ratio = 1.023433, overshoot = 3.395196e+33889
n = 74802, term = 13, ratio = 1.036712, overshoot = 5.577511e+33895
n = 74814, term = 12, ratio = 1.006652, overshoot = 2.649085e+33900
n = 74827, term = 13, ratio = 1.051787, overshoot = 1.081350e+33907
n = 74840, term = 13, ratio = 1.049518, overshoot = 1.084178e+33913
n = 74852, term = 12, ratio = 1.017760, overshoot = 1.019326e+33918
n = 74865, term = 13, ratio = 1.029999, overshoot = 1.805473e+33924
n = 74877, term = 12, ratio = 1.000342, overshoot = 5.389163e+33927
n = 74890, term = 13, ratio = 1.042821, overshoot = 3.542000e+33935
n = 74902, term = 12, ratio = 1.009941, overshoot = 2.155617e+33940
n = 74915, term = 13, ratio = 1.025094, overshoot = 5.705544e+33946
n = 74928, term = 13, ratio = 1.032539, overshoot = 7.757669e+33952
n = 74940, term = 12, ratio = 1.003343, overshoot = 2.089558e+33957
n = 74953, term = 13, ratio = 1.034715, overshoot = 1.137531e+33964
n = 74965, term = 12, ratio = 1.003867, overshoot = 3.321585e+33968
n = 74978, term = 13, ratio = 1.017463, overshoot = 1.572926e+33975
n = 74991, term = 13, ratio = 1.059954, overshoot = 2.831186e+33981
n = 75003, term = 12, ratio = 1.024340, overshoot = 3.013074e+33986
n = 75016, term = 13, ratio = 1.039722, overshoot = 5.156157e+33992
n = 75028, term = 12, ratio = 1.009978, overshoot = 3.395425e+33997
n = 75041, term = 13, ratio = 1.002657, overshoot = 9.479476e+34002
n = 75054, term = 13, ratio = 1.041780, overshoot = 7.815674e+34009
n = 75066, term = 12, ratio = 1.011705, overshoot = 5.740056e+34014
n = 75079, term = 13, ratio = 1.027402, overshoot = 1.409021e+34021
n = 75092, term = 13, ratio = 1.035008, overshoot = 1.887574e+34027
n = 75104, term = 12, ratio = 1.002355, overshoot = 3.328767e+34031
n = 75117, term = 13, ratio = 1.037273, overshoot = 2.762163e+34038
n = 75129, term = 12, ratio = 1.007772, overshoot = 1.509770e+34043
n = 75142, term = 13, ratio = 1.021376, overshoot = 4.354277e+34049
n = 75155, term = 13, ratio = 1.059099, overshoot = 6.311613e+34055
n = 75167, term = 12, ratio = 1.029258, overshoot = 8.191046e+34060
n = 75180, term = 13, ratio = 1.045027, overshoot = 1.321821e+34067
n = 75192, term = 12, ratio = 1.016173, overshoot = 1.244632e+34072
n = 75205, term = 13, ratio = 1.018351, overshoot = 1.480794e+34078
n = 75218, term = 13, ratio = 1.053252, overshoot = 2.252900e+34084
n = 75230, term = 12, ratio = 1.024029, overshoot = 2.664925e+34089
n = 75243, term = 13, ratio = 1.037892, overshoot = 4.406507e+34095
n = 75256, term = 13, ratio = 1.072681, overshoot = 4.431362e+34101
n = 75268, term = 12, ratio = 1.042636, overshoot = 6.814540e+34106
n = 75280, term = 12, ratio = 1.012916, overshoot = 5.411551e+34111
n = 75293, term = 13, ratio = 1.030441, overshoot = 1.337393e+34118
n = 75306, term = 13, ratio = 1.023627, overshoot = 1.088442e+34124
n = 75319, term = 13, ratio = 1.062171, overshoot = 1.501602e+34130
n = 75331, term = 12, ratio = 1.032901, overshoot = 2.083109e+34135
n = 75343, term = 12, ratio = 1.003415, overshoot = 5.668335e+34139
n = 75356, term = 13, ratio = 1.019802, overshoot = 3.446377e+34146
n = 75369, term = 13, ratio = 1.024078, overshoot = 4.394007e+34152
n = 75382, term = 13, ratio = 1.058309, overshoot = 5.578994e+34158
n = 75394, term = 12, ratio = 1.029511, overshoot = 7.401909e+34163
n = 75407, term = 13, ratio = 1.038067, overshoot = 1.001157e+34170
n = 75419, term = 12, ratio = 1.007237, overshoot = 4.989610e+34174
n = 75432, term = 13, ratio = 1.049477, overshoot = 1.788412e+34181
n = 75444, term = 12, ratio = 1.020645, overshoot = 1.956208e+34186
n = 75457, term = 13, ratio = 1.030722, overshoot = 3.052546e+34192
n = 75470, term = 13, ratio = 1.037286, overshoot = 3.884646e+34198
n = 75482, term = 12, ratio = 1.007450, overshoot = 2.034580e+34203
n = 75495, term = 13, ratio = 1.044484, overshoot = 6.369666e+34209
n = 75507, term = 12, ratio = 1.004404, overshoot = 1.652965e+34214
n = 75520, term = 13, ratio = 1.017981, overshoot = 7.077445e+34220
n = 75533, term = 13, ratio = 1.061943, overshoot = 1.278264e+34227
n = 75545, term = 12, ratio = 1.033405, overshoot = 1.807105e+34232
n = 75558, term = 13, ratio = 1.031111, overshoot = 1.764761e+34238
n = 75571, term = 13, ratio = 1.041292, overshoot = 2.456029e+34244
n = 75583, term = 12, ratio = 1.011246, overshoot = 1.753434e+34249
n = 75596, term = 13, ratio = 1.052830, overshoot = 4.318720e+34255
n = 75608, term = 12, ratio = 1.024337, overshoot = 5.215437e+34260
n = 75621, term = 13, ratio = 1.036717, overshoot = 8.250578e+34266
n = 75633, term = 12, ratio = 1.006284, overshoot = 3.701477e+34271
n = 75646, term = 13, ratio = 1.013879, overshoot = 8.572510e+34277
n = 75659, term = 13, ratio = 1.049792, overshoot = 1.612449e+34284
n = 75671, term = 12, ratio = 1.016108, overshoot = 1.367419e+34289
n = 75684, term = 13, ratio = 1.028458, overshoot = 2.533201e+34295
n = 75697, term = 13, ratio = 1.069946, overshoot = 3.264343e+34301
n = 75709, term = 12, ratio = 1.034412, overshoot = 4.209989e+34306
n = 75721, term = 12, ratio = 1.002916, overshoot = 9.352970e+34310
n = 75734, term = 13, ratio = 1.019810, overshoot = 6.661993e+34317
n = 75747, term = 13, ratio = 1.028236, overshoot = 9.956630e+34323
n = 75760, term = 13, ratio = 1.053943, overshoot = 9.972858e+34329
n = 75772, term = 12, ratio = 1.022795, overshoot = 1.104768e+34335
n = 75785, term = 13, ratio = 1.037675, overshoot = 1.914607e+34341
n = 75797, term = 12, ratio = 1.008314, overshoot = 1.107523e+34346
n = 75810, term = 13, ratio = 1.016126, overshoot = 2.252588e+34352
n = 75823, term = 13, ratio = 1.048421, overshoot = 3.546275e+34358
n = 75835, term = 12, ratio = 1.018512, overshoot = 3.554070e+34363
n = 75848, term = 13, ratio = 1.031538, overshoot = 6.349020e+34369
n = 75860, term = 12, ratio = 1.002354, overshoot = 1.242176e+34374
n = 75873, term = 13, ratio = 1.040829, overshoot = 1.129669e+34381
n = 75885, term = 12, ratio = 1.010422, overshoot = 7.559509e+34385
n = 75898, term = 13, ratio = 1.026511, overshoot = 2.016257e+34392
n = 75911, term = 13, ratio = 1.034424, overshoot = 2.745246e+34398
n = 75924, term = 13, ratio = 1.064813, overshoot = 2.709922e+34404
n = 75936, term = 12, ratio = 1.034922, overshoot = 3.827703e+34409
n = 75948, term = 12, ratio = 1.005141, overshoot = 1.477048e+34414
n = 75961, term = 13, ratio = 1.019278, overshoot = 5.808089e+34420
n = 75974, term = 13, ratio = 1.054745, overshoot = 8.647445e+34426
n = 75986, term = 12, ratio = 1.024124, overshoot = 9.989090e+34431
n = 75999, term = 13, ratio = 1.040823, overshoot = 1.772514e+34438
n = 76011, term = 12, ratio = 1.011700, overshoot = 1.331713e+34443
n = 76024, term = 13, ratio = 1.004757, overshoot = 5.677572e+34448
n = 76037, term = 13, ratio = 1.044049, overshoot = 2.756290e+34455
n = 76049, term = 12, ratio = 1.014215, overshoot = 2.331709e+34460
n = 76062, term = 13, ratio = 1.030009, overshoot = 5.161670e+34466
n = 76075, term = 13, ratio = 1.033976, overshoot = 6.127805e+34472
n = 76087, term = 12, ratio = 1.003348, overshoot = 1.582756e+34477
n = 76100, term = 13, ratio = 1.039021, overshoot = 9.672570e+34483
n = 76112, term = 12, ratio = 1.009958, overshoot = 6.470514e+34488
n = 76125, term = 13, ratio = 1.018884, overshoot = 1.286730e+34495
n = 76138, term = 13, ratio = 1.059685, overshoot = 2.132159e+34501
n = 76150, term = 12, ratio = 1.030735, overshoot = 2.878220e+34506
